Cord hardness id: 0-1 rubbing,,,,
current_force, target_force, pressed_depth(mm), finger_height(mm), finger_init_height(mm)
28.367607,30,15.733984,26.842968,11.108984
28.838032,30,15.8375,26.946484,11.108984
28.838032,30,15.8375,26.946484,11.108984
29.26561,30,15.827734,26.936718,11.108984
29.993753,30,15.827734,26.936718,11.108984
30.988598,30,15.663282,26.772266,11.108984
31.886894,30,15.275782,26.384766,11.108984
32.031845,30,14.855078,25.964062,11.108984
31.624992,30,14.787109,25.896093,11.108984
31.686909,30,14.758986,25.86797,11.108984
31.320778,30,14.649611,25.758595,11.108984
31.090286,30,14.649611,25.758595,11.108984
31.071468,30,14.649611,25.758595,11.108984
30.834713,30,14.649611,25.758595,11.108984
30.402124,30,14.649611,25.758595,11.108984
29.459003,30,14.649611,25.758595,11.108984
28.61792,30,14.853516,25.9625,11.108984
28.195818,30,15.267187,26.376171,11.108984
28.258404,30,15.623829,26.732813,11.108984
28.258404,30,15.623829,26.732813,11.108984
28.726124,30,15.754297,26.863281,11.108984
28.917557,30,15.754297,26.863281,11.108984
29.350412,30,15.754297,26.863281,11.108984
30.241072,30,15.753906,26.86289,11.108984
31.172203,30,15.535156,26.64414,11.108984
32.095825,30,15.127735,26.236719,11.108984
31.822542,30,14.74297,25.851954,11.108984
31.537184,30,14.742579,25.851562,11.108984
31.502466,30,14.742188,25.851171,11.108984
31.439178,30,14.742188,25.851171,11.108984
31.53343,30,14.742188,25.851171,11.108984
31.430454,30,14.742188,25.851171,11.108984
31.088547,30,14.742188,25.851171,11.108984
30.285385,30,14.742188,25.851171,11.108984
29.398802,30,14.829687,25.938671,11.108984
29.398802,30,14.829687,25.938671,11.108984
28.724798,30,15.155079,26.264063,11.108984
28.503374,30,15.491016,26.6,11.108984
28.647192,30,15.719141,26.828125,11.108984
28.911963,30,15.794531,26.903515,11.108984
29.294487,30,15.794531,26.903515,11.108984
29.950615,30,15.794531,26.903515,11.108984
30.983721,30,15.794142,26.903126,11.108984
31.911922,30,15.535156,26.64414,11.108984
32.693386,30,15.03047,26.139454,11.108984
32.052605,30,14.735548,25.844532,11.108984
31.681273,30,14.712111,25.821095,11.108984
31.494484,30,14.712111,25.821095,11.108984
31.547455,30,14.71172,25.820704,11.108984
31.485945,30,14.64336,25.752344,11.108984
30.90629,30,14.590235,25.699219,11.108984
30.150572,30,14.595703,25.704687,11.108984
30.150572,30,14.595703,25.704687,11.108984
29.224966,30,14.82461,25.933594,11.108984
28.926678,30,15.086329,26.195312,11.108984
28.609869,30,15.383204,26.492188,11.108984
28.596029,30,15.65,26.758984,11.108984
28.861076,30,15.808594,26.917578,11.108984
29.163742,30,15.796875,26.905859,11.108984
29.671087,30,15.796875,26.905859,11.108984
30.623604,30,15.759375,26.868359,11.108984
31.567987,30,15.439844,26.548828,11.108984
32.381329,30,15.020313,26.129297,11.108984
31.858644,30,14.741016,25.85,11.108984
31.610897,30,14.740625,25.849609,11.108984
31.592728,30,14.740625,25.849609,11.108984
31.5292,30,14.740625,25.849609,11.108984
31.626326,30,14.738672,25.847656,11.108984
31.531755,30,14.724609,25.833593,11.108984
31.531755,30,14.724609,25.833593,11.108984
30.984085,30,14.724609,25.833593,11.108984
30.150805,30,14.724609,25.833593,11.108984
29.247505,30,14.831251,25.940235,11.108984
28.604025,30,15.183203,26.292187,11.108984
28.474663,30,15.530079,26.639063,11.108984
28.676373,30,15.744923,26.853907,11.108984
28.997511,30,15.816406,26.92539,11.108984
29.409407,30,15.816406,26.92539,11.108984
30.230061,30,15.815626,26.92461,11.108984
31.138565,30,15.598438,26.707422,11.108984
32.099979,30,15.203516,26.3125,11.108984
31.995646,30,14.766016,25.875,11.108984
31.629953,30,14.756641,25.865625,11.108984
31.697453,30,14.756641,25.865625,11.108984
31.563816,30,14.751953,25.860937,11.108984
31.718693,30,14.747656,25.85664,11.108984
31.718693,30,14.747656,25.85664,11.108984
total size: 1200,,,,
sd_current_forces, sd_total_heights, range_current_forces, range_total_heights, sd_coefficient
1.279417,0.452541,5.491379,1.396484,-0.456397
total_hardness = 0.1 * sd_current_forces + 0.1 * range_current_forces + 0.1 * sd_total_heights + 0.1 * range_total_heights - 0.6 * sd_coefficient,,,,
sitffnessRub, id: 0-2, total_hardness: 1.13582, 1 / total_hardness: 0.88042,
sd_total_heights: 0.452541, range_total_heights: 1.396484,,,
,,,,
,,,,
Cord hardness id: 0-3 rubbing,,,,
current_force, target_force, pressed_depth(mm), finger_height(mm), finger_init_height(mm)
26.86997,30,14.708984,25.810547,11.101562
27.333731,30,15.13789,26.239452,11.101562
27.829338,30,15.419922,26.521484,11.101562
28.019035,30,15.694141,26.795704,11.101562
28.48744,30,15.903515,27.005077,11.101562
29.098362,30,15.898438,27,11.101562
29.891642,30,15.898438,27,11.101562
29.891642,30,15.898438,27,11.101562
31.226292,30,15.808203,26.909765,11.101562
32.126007,30,15.365625,26.467188,11.101562
32.008194,30,15.00625,26.107813,11.101562
31.524151,30,14.928516,26.030079,11.101562
31.244711,30,14.928516,26.030079,11.101562
31.251743,30,14.928516,26.030079,11.101562
31.411297,30,14.920313,26.021875,11.101562
31.556131,30,14.701954,25.803516,11.101562
30.927114,30,14.635157,25.736719,11.101562
30.233284,30,14.635157,25.736719,11.101562
29.567976,30,14.635157,25.736719,11.101562
28.727095,30,14.805859,25.907421,11.101562
28.449678,30,15.173437,26.275,11.101562
28.176966,30,15.514063,26.615625,11.101562
28.41868,30,15.816015,26.917578,11.101562
28.898869,30,15.908203,27.009766,11.101562
28.898869,30,15.908203,27.009766,11.101562
29.559809,30,15.903906,27.005468,11.101562
30.695698,30,15.848827,26.95039,11.101562
31.649405,30,15.50625,26.607813,11.101562
31.967205,30,15.101171,26.202734,11.101562
31.488791,30,14.969921,26.071484,11.101562
31.281288,30,14.970703,26.072266,11.101562
31.527081,30,14.970703,26.072266,11.101562
31.500576,30,14.970312,26.071875,11.101562
31.810238,30,14.958593,26.060156,11.101562
31.491377,30,14.758984,25.860546,11.101562
31.051182,30,14.758984,25.860546,11.101562
30.599106,30,14.758984,25.860546,11.101562
29.853361,30,14.758984,25.860546,11.101562
29.125158,30,14.801563,25.903126,11.101562
28.113291,30,15.268749,26.370312,11.101562
28.103601,30,15.659374,26.760937,11.101562
28.103601,30,15.659374,26.760937,11.101562
28.578697,30,15.878515,26.980078,11.101562
29.173162,30,15.894922,26.996485,11.101562
30.198046,30,15.894922,26.996485,11.101562
31.140354,30,15.707031,26.808594,11.101562
32.074265,30,15.258204,26.359766,11.101562
31.684114,30,14.966015,26.067577,11.101562
31.404379,30,14.966797,26.068359,11.101562
31.506018,30,14.955469,26.057032,11.101562
31.211916,30,14.838282,25.939844,11.101562
31.14616,30,14.838282,25.939844,11.101562
31.245619,30,14.838282,25.939844,11.101562
31.284304,30,14.838282,25.939844,11.101562
31.492926,30,14.831249,25.932812,11.101562
30.853819,30,14.831249,25.932812,11.101562
29.940638,30,14.833984,25.935547,11.101562
28.729153,30,15.064844,26.166407,11.101562
28.729153,30,15.064844,26.166407,11.101562
28.341219,30,15.51836,26.619923,11.101562
28.647961,30,15.752735,26.854298,11.101562
29.048759,30,15.801563,26.903126,11.101562
29.806095,30,15.801563,26.903126,11.101562
30.413296,30,15.801563,26.903126,11.101562
31.219629,30,15.787891,26.889454,11.101562
32.061138,30,15.438282,26.539845,11.101562
32.125015,30,15.019922,26.121485,11.101562
31.749022,30,14.937109,26.038671,11.101562
31.515064,30,14.937109,26.038671,11.101562
31.535845,30,14.934376,26.035938,11.101562
31.629995,30,14.927343,26.028906,11.101562
31.406929,30,14.764843,25.866405,11.101562
31.21459,30,14.764843,25.866405,11.101562
30.748144,30,14.764843,25.866405,11.101562
30.06391,30,14.764843,25.866405,11.101562
30.06391,30,14.764843,25.866405,11.101562
28.828239,30,14.823048,25.92461,11.101562
28.075348,30,15.333593,26.435156,11.101562
28.573446,30,15.597265,26.698828,11.101562
28.572199,30,15.646875,26.748438,11.101562
28.992268,30,15.779688,26.88125,11.101562
29.637993,30,15.770702,26.872265,11.101562
30.59479,30,15.770702,26.872265,11.101562
31.591692,30,15.61875,26.720312,11.101562
32.279572,30,15.201172,26.302734,11.101562
31.963896,30,14.894531,25.996094,11.101562
31.31098,30,14.869923,25.971485,11.101562
31.101599,30,14.869923,25.971485,11.101562
31.148146,30,14.869923,25.971485,11.101562
31.230148,30,14.869923,25.971485,11.101562
31.584715,30,14.752735,25.854298,11.101562
31.584715,30,14.752735,25.854298,11.101562
31.010202,30,14.659765,25.761328,11.101562
30.140947,30,14.660156,25.761719,11.101562
29.051065,30,14.819921,25.921484,11.101562
28.333862,30,15.283203,26.384766,11.101562
28.564808,30,15.534374,26.635937,11.101562
28.593115,30,15.753124,26.854687,11.101562
29.049301,30,15.838282,26.939844,11.101562
29.669203,30,15.829687,26.93125,11.101562
30.587616,30,15.829687,26.93125,11.101562
31.705881,30,15.63789,26.739452,11.101562
32.365242,30,15.215626,26.317188,11.101562
31.778067,30,14.945312,26.046875,11.101562
31.383251,30,14.945312,26.046875,11.101562
31.322901,30,14.945312,26.046875,11.101562
31.707623,30,14.915234,26.016796,11.101562
31.572639,30,14.903515,26.005077,11.101562
31.572639,30,14.903515,26.005077,11.101562
31.753494,30,14.750391,25.851954,11.101562
31.074085,30,14.653126,25.754688,11.101562
30.309891,30,14.653126,25.754688,11.101562
29.369055,30,14.794531,25.896093,11.101562
28.640123,30,15.141796,26.243359,11.101562
28.635506,30,15.454687,26.55625,11.101562
28.60796,30,15.706249,26.807812,11.101562
28.957565,30,15.83164,26.933203,11.101562
29.447222,30,15.826172,26.927734,11.101562
30.217716,30,15.826172,26.927734,11.101562
31.208065,30,15.654688,26.75625,11.101562
32.077644,30,15.248829,26.350391,11.101562
31.78717,30,14.939453,26.041016,11.101562
31.361904,30,14.937891,26.039454,11.101562
31.341013,30,14.937891,26.039454,11.101562
31.555365,30,14.808203,25.909765,11.101562
31.555365,30,14.808203,25.909765,11.101562
31.076342,30,14.731251,25.832813,11.101562
30.823862,30,14.731251,25.832813,11.101562
30.755444,30,14.731251,25.832813,11.101562
30.484779,30,14.731251,25.832813,11.101562
30.212349,30,14.731251,25.832813,11.101562
28.992453,30,14.75703,25.858593,11.101562
28.130936,30,15.235157,26.33672,11.101562
28.228521,30,15.616796,26.718359,11.101562
28.601044,30,15.695704,26.797266,11.101562
28.948992,30,15.695704,26.797266,11.101562
29.476818,30,15.695704,26.797266,11.101562
30.417521,30,15.69453,26.796093,11.101562
31.259653,30,15.494923,26.596485,11.101562
31.967096,30,15.119141,26.220703,11.101562
31.505274,30,14.901562,26.003124,11.101562
31.505274,30,14.901562,26.003124,11.101562
31.268084,30,14.901562,26.003124,11.101562
31.46986,30,14.900782,26.002344,11.101562
31.449245,30,14.896484,25.998047,11.101562
31.474533,30,14.896875,25.998438,11.101562
31.443848,30,14.896875,25.998438,11.101562
31.525928,30,14.844921,25.946484,11.101562
31.246563,30,14.797657,25.89922,11.101562
30.23205,30,14.798437,25.9,11.101562
28.889977,30,15.0875,26.189062,11.101562
28.506941,30,15.51914,26.620703,11.101562
28.752146,30,15.741016,26.842579,11.101562
29.21368,30,15.725391,26.826954,11.101562
29.438726,30,15.725391,26.826954,11.101562
30.086725,30,15.725391,26.826954,11.101562
30.942831,30,15.725391,26.826954,11.101562
31.788965,30,15.4625,26.564062,11.101562
31.788965,30,15.4625,26.564062,11.101562
32.187809,30,14.985157,26.08672,11.101562
31.532606,30,14.864063,25.965626,11.101562
31.507633,30,14.86289,25.964453,11.101562
31.454735,30,14.863281,25.964844,11.101562
31.463926,30,14.862499,25.964062,11.101562
31.52235,30,14.858984,25.960546,11.101562
31.553314,30,14.833593,25.935156,11.101562
31.341789,30,14.728907,25.830469,11.101562
30.474194,30,14.728907,25.830469,11.101562
29.178568,30,14.808594,25.910156,11.101562
28.247343,30,15.326172,26.427734,11.101562
28.441151,30,15.653515,26.755077,11.101562
28.928947,30,15.696484,26.798046,11.101562
29.187698,30,15.696484,26.798046,11.101562
29.712992,30,15.696484,26.798046,11.101562
30.474762,30,15.696484,26.798046,11.101562
30.474762,30,15.696484,26.798046,11.101562
31.41375,30,15.607031,26.708593,11.101562
32.259727,30,15.189844,26.291407,11.101562
31.809414,30,14.883595,25.985157,11.101562
31.540964,30,14.883595,25.985157,11.101562
31.489922,30,14.883595,25.985157,11.101562
31.558838,30,14.873438,25.975,11.101562
31.600708,30,14.682812,25.784374,11.101562
31.133574,30,14.660156,25.761719,11.101562
30.798506,30,14.660156,25.761719,11.101562
30.114937,30,14.660156,25.761719,11.101562
28.970901,30,14.708984,25.810547,11.101562
28.139803,30,15.1625,26.264063,11.101562
28.218758,30,15.557812,26.659374,11.101562
28.668646,30,15.708984,26.810547,11.101562
28.980967,30,15.695704,26.797266,11.101562
29.384275,30,15.695704,26.797266,11.101562
29.384275,30,15.695704,26.797266,11.101562
30.134283,30,15.695704,26.797266,11.101562
31.03916,30,15.695312,26.796875,11.101562
31.886293,30,15.378515,26.480078,11.101562
32.195301,30,14.946095,26.047657,11.101562
31.622253,30,14.867188,25.96875,11.101562
31.46125,30,14.867188,25.96875,11.101562
31.487236,30,14.867188,25.96875,11.101562
31.585852,30,14.745312,25.846874,11.101562
31.231897,30,14.672657,25.77422,11.101562
30.987257,30,14.672657,25.77422,11.101562
30.405016,30,14.672657,25.77422,11.101562
29.53056,30,14.672657,25.77422,11.101562
28.406874,30,14.878906,25.980469,11.101562
27.999231,30,15.36289,26.464453,11.101562
28.359993,30,15.654297,26.755859,11.101562
28.80225,30,15.693359,26.794922,11.101562
28.80225,30,15.693359,26.794922,11.101562
29.23848,30,15.693359,26.794922,11.101562
29.963608,30,15.693359,26.794922,11.101562
30.824898,30,15.693359,26.794922,11.101562
31.628714,30,15.485937,26.5875,11.101562
32.284199,30,15.060938,26.1625,11.101562
31.718786,30,14.839062,25.940624,11.101562
31.426697,30,14.839062,25.940624,11.101562
31.422024,30,14.839062,25.940624,11.101562
31.426281,30,14.837891,25.939453,11.101562
31.597258,30,14.837109,25.938671,11.101562
31.656254,30,14.782032,25.883595,11.101562
31.236834,30,14.724609,25.826172,11.101562
30.510515,30,14.724609,25.826172,11.101562
29.406111,30,14.733984,25.835546,11.101562
28.202641,30,15.089453,26.191015,11.101562
28.252426,30,15.516407,26.61797,11.101562
28.252426,30,15.516407,26.61797,11.101562
28.664083,30,15.70039,26.801952,11.101562
29.166004,30,15.696095,26.797657,11.101562
29.704144,30,15.696095,26.797657,11.101562
30.556625,30,15.696095,26.797657,11.101562
31.404057,30,15.605078,26.70664,11.101562
32.170746,30,15.215626,26.317188,11.101562
31.895111,30,14.833593,25.935156,11.101562
31.51824,30,14.816797,25.91836,11.101562
31.385094,30,14.816797,25.91836,11.101562
31.316008,30,14.816797,25.91836,11.101562
31.46172,30,14.799219,25.900782,11.101562
31.409441,30,14.656641,25.758204,11.101562
30.981422,30,14.643749,25.745312,11.101562
30.395184,30,14.643749,25.745312,11.101562
29.2603,30,14.646484,25.748047,11.101562
28.346466,30,15.026173,26.127735,11.101562
28.346466,30,15.026173,26.127735,11.101562
28.242325,30,15.435547,26.537109,11.101562
28.543621,30,15.646484,26.748047,11.101562
29.021269,30,15.664845,26.766407,11.101562
29.349052,30,15.664845,26.766407,11.101562
30.181007,30,15.664454,26.766016,11.101562
31.024691,30,15.499609,26.601171,11.101562
31.788239,30,15.157421,26.258984,11.101562
31.672564,30,14.83672,25.938282,11.101562
31.24695,30,14.821095,25.922657,11.101562
31.251888,30,14.821095,25.922657,11.101562
31.3472,30,14.821095,25.922657,11.101562
31.463491,30,14.816797,25.91836,11.101562
31.504259,30,14.758204,25.859766,11.101562
31.195162,30,14.669922,25.771484,11.101562
30.699385,30,14.669922,25.771484,11.101562
29.815262,30,14.669922,25.771484,11.101562
29.815262,30,14.669922,25.771484,11.101562
28.747486,30,14.780468,25.88203,11.101562
28.129881,30,15.261328,26.36289,11.101562
28.384596,30,15.573437,26.674999,11.101562
28.848974,30,15.68047,26.782032,11.101562
29.054291,30,15.677734,26.779297,11.101562
29.841791,30,15.677734,26.779297,11.101562
30.746178,30,15.65625,26.757812,11.101562
31.537025,30,15.361328,26.462891,11.101562
32.014233,30,14.941015,26.042578,11.101562
31.386782,30,14.81875,25.920313,11.101562
31.315189,30,14.81875,25.920313,11.101562
31.319992,30,14.81875,25.920313,11.101562
31.383915,30,14.818359,25.919922,11.101562
31.523153,30,14.818359,25.919922,11.101562
31.388813,30,14.818359,25.919922,11.101562
31.337225,30,14.818359,25.919922,11.101562
31.337225,30,14.818359,25.919922,11.101562
30.886187,30,14.818359,25.919922,11.101562
29.920519,30,14.818359,25.919922,11.101562
28.618713,30,14.9625,26.064062,11.101562
28.081724,30,15.486719,26.588282,11.101562
28.643682,30,15.658594,26.760157,11.101562
28.946737,30,15.658594,26.760157,11.101562
29.545879,30,15.658594,26.760157,11.101562
30.312593,30,15.653126,26.754688,11.101562
31.216806,30,15.466797,26.568359,11.101562
31.962828,30,15.123829,26.225391,11.101562
31.552483,30,14.83164,25.933203,11.101562
31.43741,30,14.832031,25.933594,11.101562
31.332945,30,14.832031,25.933594,11.101562
31.360544,30,14.832031,25.933594,11.101562
31.491373,30,14.752344,25.853907,11.101562
31.065212,30,14.686329,25.787891,11.101562
31.065212,30,14.686329,25.787891,11.101562
30.992437,30,14.686329,25.787891,11.101562
30.599022,30,14.686329,25.787891,11.101562
29.73258,30,14.686329,25.787891,11.101562
28.646097,30,14.841406,25.942968,11.101562
27.932421,30,15.405859,26.507421,11.101562
28.454201,30,15.655468,26.75703,11.101562
28.93124,30,15.671484,26.773046,11.101562
29.341204,30,15.671484,26.773046,11.101562
30.076876,30,15.671484,26.773046,11.101562
30.719919,30,15.671484,26.773046,11.101562
31.599813,30,15.472656,26.574219,11.101562
32.31144,30,15.045704,26.147266,11.101562
31.771721,30,14.766796,25.868359,11.101562
31.294474,30,14.767969,25.869532,11.101562
31.118492,30,14.767969,25.869532,11.101562
31.118492,30,14.767969,25.869532,11.101562
31.121843,30,14.767969,25.869532,11.101562
30.910778,30,14.767969,25.869532,11.101562
31.247862,30,14.767578,25.869141,11.101562
31.056166,30,14.755077,25.85664,11.101562
30.49893,30,14.755077,25.85664,11.101562
29.434845,30,14.755077,25.85664,11.101562
28.06238,30,15.146875,26.248438,11.101562
28.298643,30,15.55039,26.651953,11.101562
28.745739,30,15.670313,26.771875,11.101562
29.155672,30,15.666798,26.76836,11.101562
29.79027,30,15.666798,26.76836,11.101562
30.238485,30,15.666798,26.76836,11.101562
31.202791,30,15.660938,26.762501,11.101562
32.087204,30,15.283985,26.385548,11.101562
32.059219,30,14.851954,25.953516,11.101562
31.538078,30,14.76836,25.869923,11.101562
31.538078,30,14.76836,25.869923,11.101562
30.966007,30,14.76836,25.869923,11.101562
31.015575,30,14.76836,25.869923,11.101562
31.199341,30,14.76836,25.869923,11.101562
31.313025,30,14.656641,25.758204,11.101562
30.903345,30,14.604687,25.706249,11.101562
30.116461,30,14.607422,25.708984,11.101562
29.282581,30,14.807032,25.908594,11.101562
28.425758,30,15.23711,26.338673,11.101562
28.623594,30,15.515625,26.617188,11.101562
28.871857,30,15.669531,26.771093,11.101562
29.177677,30,15.661327,26.76289,11.101562
29.592638,30,15.661327,26.76289,11.101562
29.898657,30,15.661327,26.76289,11.101562
30.969604,30,15.661327,26.76289,11.101562
31.734209,30,15.404688,26.50625,11.101562
32.21973,30,14.948437,26.049999,11.101562
32.21973,30,14.948437,26.049999,11.101562
31.707113,30,14.76289,25.864452,11.101562
31.016459,30,14.76289,25.864452,11.101562
31.026031,30,14.76289,25.864452,11.101562
31.16815,30,14.76289,25.864452,11.101562
31.255171,30,14.76289,25.864452,11.101562
31.312977,30,14.685156,25.786718,11.101562
30.603539,30,14.665234,25.766796,11.101562
29.943274,30,14.665234,25.766796,11.101562
28.892792,30,14.733984,25.835546,11.101562
28.107405,30,15.236328,26.337891,11.101562
28.341627,30,15.553125,26.654688,11.101562
28.550821,30,15.76914,26.870703,11.101562
29.407272,30,15.801172,26.902735,11.101562
30.127123,30,15.801172,26.902735,11.101562
31.167154,30,15.79961,26.901173,11.101562
31.167154,30,15.79961,26.901173,11.101562
32.124031,30,15.449219,26.550781,11.101562
32.480301,30,14.944921,26.046484,11.101562
31.835064,30,14.804688,25.90625,11.101562
31.229836,30,14.804688,25.90625,11.101562
31.240742,30,14.804688,25.90625,11.101562
31.303064,30,14.804688,25.90625,11.101562
31.432625,30,14.802343,25.903906,11.101562
31.576281,30,14.738281,25.839844,11.101562
30.799757,30,14.666016,25.767578,11.101562
30.297338,30,14.666016,25.767578,11.101562
29.289936,30,14.671093,25.772655,11.101562
28.184158,30,15.035156,26.136719,11.101562
28.209242,30,15.475,26.576563,11.101562
28.352644,30,15.716406,26.817968,11.101562
29.112638,30,15.74375,26.845312,11.101562
29.828161,30,15.743359,26.844921,11.101562
30.670839,30,15.726954,26.828516,11.101562
30.670839,30,15.726954,26.828516,11.101562
31.609035,30,15.422266,26.523829,11.101562
32.138191,30,14.987499,26.089062,11.101562
31.678238,30,14.818359,25.919922,11.101562
31.524286,30,14.818359,25.919922,11.101562
31.434135,30,14.816015,25.917578,11.101562
31.394281,30,14.816015,25.917578,11.101562
31.538891,30,14.815235,25.916798,11.101562
31.514595,30,14.665234,25.766796,11.101562
30.792303,30,14.616796,25.718359,11.101562
30.29575,30,14.617188,25.71875,11.101562
29.425661,30,14.730469,25.832031,11.101562
28.676363,30,15.091015,26.192577,11.101562
28.512779,30,15.438671,26.540234,11.101562
28.496897,30,15.714062,26.815624,11.101562
29.110014,30,15.735937,26.8375,11.101562
29.110014,30,15.735937,26.8375,11.101562
29.656879,30,15.735937,26.8375,11.101562
30.379951,30,15.735937,26.8375,11.101562
31.331968,30,15.674219,26.775782,11.101562
32.015762,30,15.308203,26.409765,11.101562
32.212296,30,14.871094,25.972656,11.101562
31.619726,30,14.764454,25.866016,11.101562
31.290579,30,14.764454,25.866016,11.101562
31.177881,30,14.764454,25.866016,11.101562
30.990297,30,14.764454,25.866016,11.101562
31.158012,30,14.764454,25.866016,11.101562
31.344044,30,14.76211,25.863672,11.101562
31.083328,30,14.76211,25.863672,11.101562
30.382059,30,14.76211,25.863672,11.101562
29.334501,30,14.760157,25.861719,11.101562
28.25189,30,15.159374,26.260937,11.101562
28.132902,30,15.584766,26.686329,11.101562
28.132902,30,15.584766,26.686329,11.101562
28.750172,30,15.657032,26.758595,11.101562
29.13081,30,15.657032,26.758595,11.101562
29.75573,30,15.656641,26.758204,11.101562
30.603329,30,15.656641,26.758204,11.101562
31.326334,30,15.557423,26.658985,11.101562
32.181511,30,15.210938,26.3125,11.101562
32.032303,30,14.795313,25.896875,11.101562
31.51812,30,14.797657,25.89922,11.101562
31.257629,30,14.797657,25.89922,11.101562
30.968102,30,14.797657,25.89922,11.101562
31.163809,30,14.797657,25.89922,11.101562
31.407013,30,14.791016,25.892578,11.101562
31.161734,30,14.664454,25.766016,11.101562
30.587852,30,14.665234,25.766796,11.101562
29.441719,30,14.666016,25.767578,11.101562
28.261246,30,14.966015,26.067577,11.101562
28.261246,30,14.966015,26.067577,11.101562
28.121204,30,15.446484,26.548046,11.101562
28.480518,30,15.659765,26.761328,11.101562
28.950838,30,15.689453,26.791016,11.101562
29.325079,30,15.689453,26.791016,11.101562
30.213682,30,15.689062,26.790625,11.101562
30.991074,30,15.515234,26.616796,11.101562
31.94124,30,15.144922,26.246485,11.101562
31.709463,30,14.79961,25.901173,11.101562
31.388514,30,14.801563,25.903126,11.101562
31.152376,30,14.801563,25.903126,11.101562
30.886766,30,14.801563,25.903126,11.101562
31.070147,30,14.801563,25.903126,11.101562
31.246511,30,14.801563,25.903126,11.101562
31.316658,30,14.799219,25.900782,11.101562
31.038141,30,14.799219,25.900782,11.101562
30.183449,30,14.802343,25.903906,11.101562
30.183449,30,14.802343,25.903906,11.101562
29.105568,30,15.01211,26.113672,11.101562
28.627047,30,15.405859,26.507421,11.101562
28.716898,30,15.671484,26.773046,11.101562
29.04389,30,15.695704,26.797266,11.101562
29.299295,30,15.695704,26.797266,11.101562
29.903688,30,15.695704,26.797266,11.101562
30.835711,30,15.695704,26.797266,11.101562
31.648781,30,15.485546,26.587109,11.101562
32.317471,30,15.025,26.126562,11.101562
31.74439,30,14.844532,25.946095,11.101562
31.347973,30,14.844532,25.946095,11.101562
31.157465,30,14.844532,25.946095,11.101562
31.173218,30,14.844532,25.946095,11.101562
31.263245,30,14.843359,25.944921,11.101562
31.424896,30,14.733593,25.835155,11.101562
31.007204,30,14.701954,25.803516,11.101562
31.007204,30,14.701954,25.803516,11.101562
30.313446,30,14.701954,25.803516,11.101562
29.327995,30,14.894922,25.996485,11.101562
28.59997,30,15.290625,26.392187,11.101562
28.54697,30,15.601954,26.703516,11.101562
28.876667,30,15.687109,26.788671,11.101562
29.093201,30,15.687109,26.788671,11.101562
29.627012,30,15.687109,26.788671,11.101562
30.389242,30,15.687109,26.788671,11.101562
31.325113,30,15.626171,26.727734,11.101562
32.130627,30,15.241405,26.342968,11.101562
31.988472,30,14.818359,25.919922,11.101562
31.381197,30,14.810547,25.912109,11.101562
31.037874,30,14.810547,25.912109,11.101562
30.8526,30,14.810547,25.912109,11.101562
30.991087,30,14.810547,25.912109,11.101562
31.202347,30,14.810547,25.912109,11.101562
31.202347,30,14.810547,25.912109,11.101562
31.166533,30,14.810547,25.912109,11.101562
30.817261,30,14.810547,25.912109,11.101562
29.962473,30,14.810547,25.912109,11.101562
28.725063,30,14.9125,26.014063,11.101562
28.147921,30,15.423828,26.525391,11.101562
28.440456,30,15.690624,26.792187,11.101562
28.864365,30,15.687891,26.789454,11.101562
29.247913,30,15.687891,26.789454,11.101562
29.91243,30,15.687891,26.789454,11.101562
30.822783,30,15.687891,26.789454,11.101562
31.791475,30,15.470703,26.572266,11.101562
32.402134,30,15.002735,26.104298,11.101562
31.654198,30,14.802734,25.904297,11.101562
31.127068,30,14.802734,25.904297,11.101562
30.794455,30,14.802734,25.904297,11.101562
30.841169,30,14.802734,25.904297,11.101562
30.841169,30,14.802734,25.904297,11.101562
31.100697,30,14.802734,25.904297,11.101562
31.206161,30,14.801952,25.903515,11.101562
30.977699,30,14.801952,25.903515,11.101562
30.270336,30,14.801952,25.903515,11.101562
29.117573,30,14.815624,25.917187,11.101562
28.301083,30,15.261328,26.36289,11.101562
28.311913,30,15.629297,26.73086,11.101562
28.73262,30,15.733204,26.834766,11.101562
29.107307,30,15.732422,26.833984,11.101562
29.636942,30,15.732422,26.833984,11.101562
30.638741,30,15.651173,26.752735,11.101562
31.5923,30,15.341797,26.443359,11.101562
32.037632,30,14.88711,25.988672,11.101562
31.507994,30,14.801563,25.903126,11.101562
30.97422,30,14.801563,25.903126,11.101562
30.97422,30,14.801563,25.903126,11.101562
30.685614,30,14.801563,25.903126,11.101562
30.631075,30,14.801563,25.903126,11.101562
30.913063,30,14.801563,25.903126,11.101562
31.154161,30,14.801563,25.903126,11.101562
31.010643,30,14.801563,25.903126,11.101562
30.523962,30,14.801563,25.903126,11.101562
29.594797,30,14.801563,25.903126,11.101562
28.511404,30,15.079687,26.18125,11.101562
28.171242,30,15.521093,26.622656,11.101562
28.564367,30,15.776173,26.877735,11.101562
29.004091,30,15.801563,26.903126,11.101562
29.52891,30,15.801563,26.903126,11.101562
30.425093,30,15.78125,26.882812,11.101562
31.323149,30,15.532812,26.634375,11.101562
32.184967,30,15.111719,26.213282,11.101562
31.727856,30,14.820704,25.922266,11.101562
31.727856,30,14.820704,25.922266,11.101562
31.138439,30,14.821095,25.922657,11.101562
31.056194,30,14.821095,25.922657,11.101562
30.704252,30,14.821095,25.922657,11.101562
30.921576,30,14.821095,25.922657,11.101562
